233	4100
51	4100
3332	4100
3602	4100
2707	4100
897	4100
1983	4100
249	4100
963	4100
3100	4100
3342	4100
1314	4100
3923	4100
3028	4100
1662	4100
4063	4100
718	4100
2073	4100
2448	4100
188	4100
2971	4100
2277	4101
790	4101
2393	4101
3439	4101
2396	4101
131	4101
3446	4101
2089	4101
3060	4101
2542	4101
137	4101
799	4101
734	4101
1762	4101
3371	4101
3886	4101
963	4101
34	4101
2234	4101
2931	4101
1835	4101
3770	4101
3210	4101
1426	4101
1966	4101
1841	4101
2038	4101
4038	4101
881	4101
233	4101
3003	4101
1906	4101
3529	4101
51	4101
3332	4101
3401	4101
1023	4101
658	4101
3602	4101
2707	4101
1456	4101
1983	4101
1593	4101
249	4101
897	4101
3100	4101
3342	4101
1314	4101
3923	4101
1659	4101
3028	4101
1662	4101
611	4101
4063	4101
718	4101
2073	4101
2448	4101
188	4101
2971	4101
2277	4102
3045	4102
790	4102
2393	4102
3439	4102
2396	4102
131	4102
9	4102
2611	4102
3446	4102
2089	4102
3060	4102
2542	4102
137	4102
799	4102
734	4102
323	4102
3371	4102
3886	4102
963	4102
1892	4102
3755	4102
611	4102
34	4102
2868	4102
2234	4102
1830	4102
2931	4102
3524	4102
1835	4102
3770	4102
3210	4102
1426	4102
1966	4102
1841	4102
1504	4102
2038	4102
4038	4102
881	4102
2185	4102
233	4102
1906	4102
2693	4102
3529	4102
2885	4102
3776	4102
2887	4102
51	4102
1856	4102
3332	4102
595	4102
2831	4102
658	4102
3602	4102
3605	4102
3727	4102
2707	4102
1456	4102
1983	4102
1593	4102
249	4102
2264	4102
3100	4102
897	4102
1314	4102
3923	4102
1659	4102
3028	4102
1662	4102
2655	4102
3342	4102
616	4102
3615	4102
718	4102
2331	4102
838	4102
187	4102
4063	4102
2073	4102
2448	4102
188	4102
2971	4102
4006	4102
3045	4103
790	4103
194	4103
2081	4103
4	4103
267	4103
2393	4103
3439	4103
2611	4103
2542	4103
2089	4103
3060	4103
1170	4103
3636	4103
3578	4103
3371	4103
3886	4103
3755	4103
34	4103
2868	4103
2234	4103
1830	4103
2931	4103
39	4103
3770	4103
2938	4103
3590	4103
1966	4103
1841	4103
2038	4103
4038	4103
2185	4103
233	4103
3003	4103
3529	4103
2885	4103
2692	4103
3776	4103
1908	4103
2887	4103
3332	4103
3271	4103
3657	4103
658	4103
3602	4103
3605	4103
1730	4103
1880	4103
114	4103
1733	4103
963	4103
1983	4103
1593	4103
249	4103
832	4103
2063	4103
3342	4103
1314	4103
1659	4103
3028	4103
2331	4103
611	4103
3727	4103
718	4103
838	4103
2073	4103
2448	4103
188	4103
3871	4103
790	4104
2393	4104
194	4104
267	4104
4	4104
3439	4104
2542	4104
2089	4104
3060	4104
1170	4104
3636	4104
3578	4104
3371	4104
34	4104
2868	4104
2234	4104
2931	4104
39	4104
3770	4104
2938	4104
1966	4104
1841	4104
2038	4104
4038	4104
2185	4104
233	4104
2885	4104
3529	4104
3332	4104
3271	4104
658	4104
114	4104
1733	4104
963	4104
1983	4104
249	4104
2063	4104
1265	4104
1314	4104
1659	4104
3028	4104
3342	4104
611	4104
718	4104
2073	4104
974	4104
2448	4104
188	4104
3871	4104
2393	4105
194	4105
267	4105
4	4105
3439	4105
2542	4105
2089	4105
3060	4105
1170	4105
1762	4105
3636	4105
3371	4105
3886	4105
34	4105
524	4105
2868	4105
39	4105
3770	4105
2938	4105
1966	4105
1841	4105
2038	4105
4038	4105
233	4105
2885	4105
3529	4105
1908	4105
3332	4105
3271	4105
658	4105
114	4105
963	4105
1983	4105
249	4105
2063	4105
3342	4105
1314	4105
1659	4105
3028	4105
611	4105
718	4105
2073	4105
2448	4105
188	4105
3871	4105
3046	4106
2917	4106
1609	4106
7	4106
2858	4106
1045	4106
987	4106
2089	4106
3060	4106
273	4106
210	4106
1698	4106
3886	4106
4024	4106
34	4106
1773	4106
2234	4106
1830	4106
1897	4106
3833	4106
2310	4106
4037	4106
1841	4106
2568	4106
233	4106
2885	4106
2693	4106
2887	4106
347	4106
51	4106
2257	4106
3602	4106
2122	4106
161	4106
3983	4106
762	4106
1521	4106
1650	4106
116	4106
249	4106
2063	4106
3342	4106
1314	4106
3028	4106
1087	4106
298	4106
1664	4106
2385	4106
3560	4106
2448	4106
3287	4106
3871	4106
440	4106
2392	4106
3439	4107
1609	4107
7	4107
3177	4107
2089	4107
3060	4107
273	4107
210	4107
1698	4107
3886	4107
4024	4107
2410	4107
34	4107
1773	4107
2234	4107
1830	4107
866	4107
1897	4107
3833	4107
2310	4107
2110	4107
4037	4107
1841	4107
